CustomerId,Recency,Frequency,Monetary,cluster,is_high_risk
CustomerId_3655,24,24.0,79200.0,2,1
CustomerId_3656,17,31.0,91990.0,2,1
CustomerId_3658,56,47.0,213157.0,0,0
CustomerId_3659,47,6.0,30000.0,2,1
CustomerId_366,19,8.0,7200.0,2,1
CustomerId_3660,43,1.0,500.0,2,1
CustomerId_3664,20,1.0,1000000.0,2,1
CustomerId_3665,70,2.0,10000.0,2,1
CustomerId_3666,33,6.0,31000.0,2,1
CustomerId_3667,18,6.0,7500.0,2,1
CustomerId_3672,26,80.0,85500.0,0,0
CustomerId_3673,57,1.0,10000.0,2,1
CustomerId_3678,20,48.0,101000.0,0,0
CustomerId_368,24,2.0,25000.0,2,1
CustomerId_3680,23,11.0,61000.0,2,1
CustomerId_3681,68,1.0,5000.0,2,1
CustomerId_3682,86,2.0,500.0,2,1
CustomerId_3683,61,20.0,10500.0,2,1
CustomerId_3684,22,2.0,2000.0,2,1
CustomerId_3685,19,5.0,26000.0,2,1
CustomerId_3686,89,3.0,1400.0,2,1
CustomerId_3687,26,1.0,1500.0,2,1
CustomerId_3688,19,21.0,126000.0,2,1
CustomerId_3689,47,5.0,25000.0,2,1
CustomerId_369,18,8.0,61000.0,2,1
CustomerId_3690,28,40.0,446775.0,0,0
CustomerId_3691,81,1.0,10000.0,2,1
CustomerId_3693,32,2.0,1000.0,2,1
CustomerId_3694,16,78.0,40100.0,0,0
CustomerId_3696,60,7.0,10000.0,2,1
CustomerId_3697,74,6.0,20500.0,2,1
CustomerId_3700,81,1.0,5000.0,2,1
CustomerId_3701,26,40.0,1088500.0,0,0
CustomerId_3703,17,9.0,37000.0,2,1
CustomerId_3706,25,115.0,240800.0,0,0
CustomerId_3707,19,30.0,126000.0,2,1
CustomerId_3708,87,1.0,20000.0,2,1
CustomerId_3711,20,68.0,89361.0,0,0
CustomerId_3712,19,31.0,274466.0,0,0
CustomerId_3715,16,33.0,34900.0,2,1
CustomerId_3716,16,22.0,81796.0,2,1
CustomerId_3717,17,1.0,8000.0,2,1
CustomerId_3719,27,1.0,500.0,2,1
CustomerId_3720,18,48.0,36900.0,0,0
CustomerId_3721,25,24.0,30000.0,2,1
CustomerId_3722,39,5.0,12000.0,2,1
CustomerId_3724,63,1.0,80000.0,2,1
CustomerId_3725,59,1.0,1000.0,2,1
CustomerId_3727,60,5.0,25000.0,2,1
CustomerId_3729,17,46.0,46700.0,0,0
CustomerId_373,34,1.0,1000.0,2,1
CustomerId_3730,16,207.0,392200.0,1,0
CustomerId_3733,64,1.0,5000.0,2,1
CustomerId_3734,21,2.0,1600.0,2,1
CustomerId_3735,80,14.0,15100.0,2,1
CustomerId_3736,18,6.0,31000.0,2,1
CustomerId_3737,40,50.0,205138.0,0,0
CustomerId_3738,40,3.0,4000.0,2,1
CustomerId_3739,85,1.0,500.0,2,1
CustomerId_374,33,5.0,26000.0,2,1
CustomerId_3741,73,1.0,500.0,2,1
CustomerId_3742,44,1.0,12000.0,2,1
CustomerId_3743,64,2.0,2000.0,2,1
CustomerId_3745,22,29.0,49500.0,2,1
CustomerId_3746,45,16.0,27300.0,2,1
CustomerId_3752,82,2.0,0.0,2,1
CustomerId_3756,40,2.0,7500.0,2,1
CustomerId_3758,26,40.0,87400.0,0,0
CustomerId_3762,30,1.0,30000.0,2,1
CustomerId_3763,56,28.0,28800.0,2,1
CustomerId_3764,40,1.0,500.0,2,1
CustomerId_3765,17,19.0,105500.0,2,1
CustomerId_3766,33,129.0,193600.0,1,0
CustomerId_3767,33,99.0,140600.0,0,0
CustomerId_3768,18,6.0,2002604.0000000005,2,1
CustomerId_3771,19,17.0,76000.0,2,1
CustomerId_3774,19,18.0,90000.0,2,1
CustomerId_3778,17,16.0,42500.0,2,1
CustomerId_3779,18,9.0,12060.0,2,1
CustomerId_3781,19,42.0,261600.0,0,0
CustomerId_3782,19,5.0,26000.0,2,1
CustomerId_3787,19,21.0,128600.0,2,1
CustomerId_3788,26,79.0,93260.0,0,0
CustomerId_3793,50,3.0,105000.0,2,1
CustomerId_3794,26,13.0,59000.0,2,1
CustomerId_3795,16,87.0,709458.0,0,0
CustomerId_3796,45,1.0,500.0,2,1
CustomerId_3799,23,12.0,122200.0,2,1
CustomerId_3802,19,58.0,266400.0,0,0
CustomerId_3803,24,3.0,8000.0,2,1
CustomerId_3805,58,5.0,3000.0,2,1
CustomerId_3807,34,7.0,49000.0,2,1
CustomerId_3808,22,43.0,129000.0,0,0
CustomerId_3809,16,46.0,88530.0,0,0
CustomerId_381,16,8.0,176000.0,2,1
CustomerId_3810,27,9.0,8000.0,2,1
CustomerId_3811,19,13.0,23390.0,2,1
CustomerId_3814,39,1.0,0.0,2,1
CustomerId_3815,16,27.0,33700.0,2,1
CustomerId_3816,87,2.0,2000.0,2,1
CustomerId_3817,54,9.0,8100.0,2,1
CustomerId_3818,24,57.0,58900.0,0,0
CustomerId_3819,19,25.0,150000.0,2,1
CustomerId_382,62,1.0,1000.0,2,1
CustomerId_3820,20,59.0,71424.0,0,0
CustomerId_3824,39,13.0,44000.0,2,1
CustomerId_3825,18,23.0,52200.0,2,1
CustomerId_3827,23,36.0,23625.0,0,0
CustomerId_3829,65,6.0,18000.0,2,1
CustomerId_383,42,1.0,2000.0,2,1
CustomerId_3830,46,5.0,3000.0,2,1
CustomerId_3831,42,73.0,221500.0,0,0
CustomerId_3834,32,37.0,39300.0,0,0
CustomerId_3835,19,18.0,13900.0,2,1
CustomerId_3836,58,4.0,2000.0,2,1
CustomerId_3838,47,8.0,21700.0,2,1
CustomerId_384,82,1.0,10000.0,2,1
CustomerId_3840,32,5.0,1000.0,2,1
CustomerId_3841,24,5.0,3000.0,2,1
CustomerId_3842,16,19.0,626250.0,2,1
CustomerId_3845,22,41.0,59000.0,0,0
CustomerId_3847,47,6.0,35000.0,2,1
CustomerId_3848,23,2.0,101000.0,2,1
CustomerId_3850,33,6.0,31000.0,2,1
CustomerId_3856,16,9.0,7500.0,2,1
CustomerId_3858,53,1.0,2000.0,2,1
CustomerId_3859,53,13.0,11500.0,2,1
CustomerId_3860,69,2.0,2000.0,2,1
CustomerId_3863,71,1.0,1000.0,2,1
CustomerId_3864,18,6.0,41000.0,2,1
CustomerId_3868,18,22.0,11000.0,2,1
CustomerId_3870,61,26.0,205600.0,2,1
CustomerId_3871,41,3.0,25000.0,2,1
CustomerId_3872,33,11.0,111000.0,2,1
CustomerId_3873,35,11.0,398300.0,2,1
CustomerId_3874,16,16.0,32300.0,2,1
CustomerId_3876,29,242.42000000000007,483000.0,1,0
CustomerId_3877,43,1.0,5000.0,2,1
CustomerId_3878,30,36.0,140500.0,0,0
CustomerId_3879,35,2.0,30000.0,2,1
CustomerId_388,16,20.0,280000.0,2,1
CustomerId_3880,45,25.0,28500.0,2,1
CustomerId_3882,16,211.0,350816.0,1,0
CustomerId_3883,46,7.0,180600.0,2,1
CustomerId_3888,20,1.0,500.0,2,1
CustomerId_389,61,20.0,117000.0,2,1
CustomerId_3890,26,58.0,86500.0,0,0
CustomerId_3891,47,6.0,25000.0,2,1
CustomerId_3893,59,3.0,500.0,2,1
CustomerId_3894,18,15.0,121000.0,2,1
CustomerId_3897,18,21.0,115000.0,2,1
CustomerId_3898,85,1.0,1000.0,2,1
CustomerId_390,21,5.0,4400.0,2,1
CustomerId_3900,23,36.0,51000.0,0,0
CustomerId_3904,64,1.0,2000.0,2,1
CustomerId_3905,79,5.0,34000.0,2,1
CustomerId_3906,20,9.0,48220.0,2,1
CustomerId_3907,43,1.0,1000.0,2,1
CustomerId_3909,21,10.0,55500.0,2,1
CustomerId_391,70,21.0,145500.0,2,1
CustomerId_3910,19,56.0,304400.0,0,0
CustomerId_3911,47,2.0,5500.0,2,1
CustomerId_3912,16,141.0,2002604.0000000005,1,0
CustomerId_3913,20,18.0,67300.0,2,1
CustomerId_3914,16,47.0,126300.0,0,0
CustomerId_3916,47,1.0,50000.0,2,1
CustomerId_3917,26,145.0,954600.0,1,0
CustomerId_3919,18,24.0,95200.0,2,1
CustomerId_3923,65,4.0,1500.0,2,1
CustomerId_3925,31,9.0,23000.0,2,1
CustomerId_3930,37,1.0,1000.0,2,1
CustomerId_3931,21,8.0,12500.0,2,1
CustomerId_3933,19,3.0,1500.0,2,1
CustomerId_3934,42,1.0,1000.0,2,1
CustomerId_3935,16,17.0,18000.0,2,1
CustomerId_3940,48,1.0,5000.0,2,1
CustomerId_3941,37,3.0,210000.0,2,1
CustomerId_3942,89,8.0,50700.0,2,1
CustomerId_3943,73,1.0,1000.0,2,1
CustomerId_3944,26,242.42000000000007,866900.0,1,0
CustomerId_3946,19,1.0,2000.0,2,1
CustomerId_3947,47,6.0,30000.0,2,1
CustomerId_3948,75,3.0,500.0,2,1
CustomerId_3949,88,2.0,1000.0,2,1
CustomerId_3951,16,37.0,485500.0,0,0
CustomerId_3952,22,41.0,138100.0,0,0
CustomerId_3953,55,1.0,2000.0,2,1
CustomerId_3954,89,5.0,25200.0,2,1
CustomerId_3955,34,1.0,1000.0,2,1
CustomerId_3956,36,1.0,2000000.0,2,1
CustomerId_3957,16,37.0,234000.0,0,0
CustomerId_396,18,6.0,31000.0,2,1
CustomerId_3960,58,6.0,30000.0,2,1
CustomerId_3964,16,15.0,42713.0,2,1
CustomerId_3967,43,20.0,35140.0,2,1
CustomerId_3968,41,8.0,14500.0,2,1
CustomerId_3969,26,5.0,26000.0,2,1
CustomerId_397,41,13.0,5000.0,2,1
CustomerId_3970,30,53.0,105000.0,0,0
CustomerId_3971,54,5.0,25000.0,2,1
CustomerId_3973,26,5.0,26000.0,2,1
CustomerId_3975,41,5.0,9000.0,2,1
CustomerId_3982,19,25.0,150000.0,2,1
CustomerId_3984,17,12.0,121000.0,2,1
CustomerId_3988,26,18.0,33000.0,2,1
CustomerId_3989,21,95.0,93250.0,0,0
CustomerId_399,19,6.0,26000.0,2,1
CustomerId_3990,44,7.0,8700.0,2,1
CustomerId_3993,19,10.0,51000.0,2,1
CustomerId_3994,76,3.0,3000.0,2,1
CustomerId_3995,65,1.0,10000.0,2,1
CustomerId_3998,86,4.0,2000.0,2,1
CustomerId_4,84,1.0,0.0,2,1
CustomerId_400,87,2.0,2000.0,2,1
CustomerId_4000,21,25.0,120000.0,2,1
CustomerId_4001,45,9.0,16000.0,2,1
CustomerId_4002,39,6.0,14300.0,2,1
CustomerId_4005,84,2.0,1000.0,2,1
CustomerId_4006,86,1.0,50000.0,2,1
CustomerId_4007,19,23.0,184000.0,2,1
CustomerId_4008,48,25.0,86000.0,2,1
CustomerId_4009,69,1.0,2000.0,2,1
CustomerId_401,71,18.0,19300.0,2,1
CustomerId_4011,16,52.0,333896.0,0,0
CustomerId_4012,87,1.0,1000.0,2,1
CustomerId_4013,68,4.0,20000.0,2,1
CustomerId_4014,16,142.0,284700.0,1,0
CustomerId_4015,47,5.0,25000.0,2,1
CustomerId_4017,53,12.0,40000.0,2,1
CustomerId_4019,16,22.0,30100.0,2,1
CustomerId_402,54,13.0,726000.0,2,1
CustomerId_4022,24,3.0,500.0,2,1
CustomerId_4023,68,1.0,1000.0,2,1
CustomerId_4025,70,4.0,0.0,2,1
CustomerId_4026,20,1.0,200000.0,2,1
CustomerId_4027,62,5.0,3000.0,2,1
CustomerId_4029,18,12.0,12000.0,2,1
CustomerId_4030,72,2.0,6000.0,2,1
CustomerId_4031,16,9.0,27500.0,2,1
CustomerId_4033,19,242.42000000000007,1722550.0,1,0
CustomerId_4034,79,9.0,6000.0,2,1
CustomerId_4035,19,6.0,36000.0,2,1
CustomerId_4036,19,10.0,61000.0,2,1
CustomerId_4038,19,18.0,34440.0,2,1
CustomerId_4039,19,32.0,220000.0,0,0
CustomerId_4040,54,7.0,40000.0,2,1
CustomerId_4041,89,8.0,7000.0,2,1
CustomerId_4042,61,3.0,80000.0,2,1
CustomerId_4043,16,63.0,117127.0,0,0
CustomerId_4044,19,9.0,51000.0,2,1
CustomerId_4045,61,1.0,1000.0,2,1
CustomerId_4046,18,5.0,3000.0,2,1
CustomerId_4049,64,15.0,16325.0,2,1
CustomerId_405,25,1.0,1000.0,2,1
CustomerId_4050,55,1.0,5000.0,2,1
CustomerId_4053,54,6.0,30000.0,2,1
CustomerId_4055,25,42.0,230700.0,0,0
CustomerId_4056,19,5.0,26000.0,2,1
CustomerId_4058,23,4.0,2000.0,2,1
CustomerId_4059,23,10.0,12800.0,2,1
CustomerId_4061,19,10.0,61000.0,2,1
CustomerId_4064,61,3.0,5000.0,2,1
CustomerId_4065,33,10.0,61000.0,2,1
CustomerId_4066,37,2.0,2000.0,2,1
CustomerId_4067,19,6.0,36000.0,2,1
CustomerId_4068,86,1.0,1000.0,2,1
CustomerId_4069,43,22.0,48408.0,2,1
CustomerId_4070,45,6.0,8000.0,2,1
CustomerId_4072,31,1.0,500.0,2,1
CustomerId_4074,84,1.0,500.0,2,1
CustomerId_4075,43,3.0,576000.0,2,1
CustomerId_4079,75,1.0,1000.0,2,1
CustomerId_408,29,3.0,0.0,2,1
CustomerId_4085,36,17.0,88600.0,2,1
CustomerId_4086,33,16.0,101000.0,2,1
CustomerId_4087,61,3.0,80000.0,2,1
CustomerId_4089,22,85.0,108435.0,0,0
CustomerId_4090,19,13.0,76000.0,2,1
CustomerId_4095,37,14.0,63500.0,2,1
CustomerId_4097,40,67.0,98500.0,0,0
CustomerId_4098,77,2.0,500.0,2,1
CustomerId_4101,16,1.0,5000.0,2,1
CustomerId_4102,82,5.0,18000.0,2,1
CustomerId_4103,89,2.0,2000.0,2,1
CustomerId_4106,33,5.0,26000.0,2,1
CustomerId_4107,40,2.0,2400.0,2,1
CustomerId_4108,85,2.0,4000.0,2,1
CustomerId_4109,16,35.0,53550.0,0,0
CustomerId_411,51,6.0,81500.0,2,1
CustomerId_4112,65,5.0,2002604.0000000005,2,1
CustomerId_4113,16,39.0,156774.0,0,0
CustomerId_4115,40,52.0,58500.0,0,0
CustomerId_4117,34,1.0,5000.0,2,1
CustomerId_4118,47,5.0,25000.0,2,1
CustomerId_4119,45,10.0,8500.0,2,1
CustomerId_412,31,9.0,14700.0,2,1
CustomerId_4120,18,6.0,31000.0,2,1
CustomerId_4123,82,7.0,11900.0,2,1
CustomerId_4124,31,36.0,151000.0,0,0
CustomerId_4125,25,60.0,409500.0,0,0
CustomerId_4127,68,6.0,26000.0,2,1
CustomerId_4128,49,1.0,800000.0,2,1
CustomerId_4130,16,5.0,3000.0,2,1
CustomerId_4132,16,8.0,14600.0,2,1
CustomerId_4133,88,2.0,20000.0,2,1
CustomerId_4134,88,1.0,700000.0,2,1
CustomerId_4135,54,59.0,72400.0,0,0
CustomerId_4137,33,8.0,32000.0,2,1
CustomerId_4138,55,1.0,2000.0,2,1
CustomerId_4139,18,3.0,6000.0,2,1
CustomerId_414,61,19.0,29500.0,2,1
CustomerId_4141,19,4.0,25000.0,2,1
CustomerId_4142,22,2.0,600.0,2,1
CustomerId_4143,72,2.0,1500.0,2,1
CustomerId_4145,18,13.0,71000.0,2,1
CustomerId_4146,16,61.0,648950.0,0,0
CustomerId_4148,39,2.0,11000.0,2,1
CustomerId_4149,62,11.0,39000.0,2,1
CustomerId_415,19,33.0,344750.0,0,0
CustomerId_4151,30,22.0,46000.0,2,1
CustomerId_4152,19,202.0,244524.0,1,0
CustomerId_4153,47,8.0,28000.0,2,1
CustomerId_4154,19,4.0,1000.0,2,1
CustomerId_4155,47,13.0,11600.0,2,1
CustomerId_4157,20,19.0,78750.0,2,1
CustomerId_4158,46,4.0,1000.0,2,1
CustomerId_4159,19,6.0,26000.0,2,1
CustomerId_4160,27,8.0,111500.0,2,1
CustomerId_4161,18,6.0,2010.0,2,1
CustomerId_4163,53,6.0,60000.0,2,1
CustomerId_4164,25,8.0,59000.0,2,1
CustomerId_4165,34,11.0,21600.0,2,1
CustomerId_4167,57,16.0,531700.0,2,1
CustomerId_4168,26,15.0,56600.0,2,1
CustomerId_4169,19,1.0,5000.0,2,1
CustomerId_4170,62,3.0,2000.0,2,1
CustomerId_4171,89,3.0,20000.0,2,1
CustomerId_4173,16,13.0,39300.0,2,1
CustomerId_4174,26,35.0,55500.0,0,0
CustomerId_4176,47,5.0,26200.0,2,1
CustomerId_4177,31,1.0,500.0,2,1
CustomerId_4179,19,7.0,24000.0,2,1
CustomerId_4180,72,1.0,1000.0,2,1
CustomerId_4181,19,37.0,46105.0,0,0
CustomerId_4182,16,14.0,20000.0,2,1
CustomerId_4183,33,60.0,234750.0,0,0
CustomerId_4184,57,45.0,44200.0,0,0
CustomerId_4185,30,7.0,5000.0,2,1
CustomerId_4187,64,46.0,59800.0,0,0
CustomerId_4188,18,52.0,513000.0,0,0
CustomerId_4189,16,19.0,120500.0,2,1
CustomerId_4190,55,4.0,25000.0,2,1
CustomerId_4191,20,16.0,52100.0,2,1
CustomerId_4192,26,4.0,4000.0,2,1
CustomerId_4193,16,82.0,1683000.0,0,0
CustomerId_4194,64,1.0,500.0,2,1
CustomerId_4196,84,4.0,17000.0,2,1
CustomerId_4197,31,6.0,44000.0,2,1
CustomerId_4198,16,38.0,66500.0,0,0
CustomerId_4199,52,55.0,68700.0,0,0
CustomerId_420,20,7.0,5000.0,2,1
CustomerId_4200,54,2.0,1000.0,2,1
CustomerId_4201,40,9.0,20675.0,2,1
CustomerId_4202,17,17.0,72800.0,2,1
CustomerId_4203,18,7.0,41000.0,2,1
CustomerId_4204,19,72.0,255641.0,0,0
CustomerId_4205,18,13.0,65500.0,2,1
CustomerId_4206,18,6.0,31000.0,2,1
CustomerId_4207,55,1.0,10000.0,2,1
CustomerId_4209,48,3.0,500.0,2,1
CustomerId_4211,38,16.0,51000.0,2,1
CustomerId_4212,43,4.0,4000.0,2,1
CustomerId_4213,19,56.0,299090.0,0,0
CustomerId_4214,45,6.0,40000.0,2,1
CustomerId_4215,56,13.0,27500.0,2,1
CustomerId_4216,16,34.0,43000.0,0,0
CustomerId_4218,45,17.0,13600.0,2,1
CustomerId_422,38,2.0,180000.0,2,1
CustomerId_4220,76,1.0,500.0,2,1
CustomerId_4221,25,1.0,80000.0,2,1
CustomerId_4225,57,1.0,500.0,2,1
CustomerId_4226,58,10.0,805000.0,2,1
CustomerId_4227,50,4.0,2000.0,2,1
CustomerId_4229,21,39.0,29500.0,0,0
CustomerId_423,50,2.0,5500.0,2,1
CustomerId_4230,75,4.0,17000.0,2,1
CustomerId_4233,35,3.0,40000.0,2,1
CustomerId_4234,21,9.0,30000.0,2,1
CustomerId_4235,65,21.0,33000.0,2,1
CustomerId_4237,31,40.0,71800.0,0,0
CustomerId_4238,19,118.0,794000.0,0,0
CustomerId_424,66,1.0,10000.0,2,1
CustomerId_4240,72,4.0,2002604.0000000005,2,1
CustomerId_4241,39,5.0,20000.0,2,1
CustomerId_4242,52,2.0,10000.0,2,1
CustomerId_4243,29,2.0,6000.0,2,1
CustomerId_4244,22,10.0,10000.0,2,1
CustomerId_4245,20,11.0,37150.0,2,1
CustomerId_4246,54,8.0,7000.0,2,1
CustomerId_4247,21,19.0,17000.0,2,1
CustomerId_4250,86,4.0,48000.0,2,1
CustomerId_4252,17,147.0,551271.0,1,0
CustomerId_4253,18,62.0,384600.0,0,0
CustomerId_4254,68,17.0,125210.0,2,1
CustomerId_4255,35,15.0,8600.0,2,1
CustomerId_4256,17,18.0,12800.0,2,1
CustomerId_4257,83,2.0,5000.0,2,1
CustomerId_4258,47,5.0,25000.0,2,1
CustomerId_4262,20,8.0,5865.0,2,1
CustomerId_4265,17,1.0,500.0,2,1
CustomerId_4266,17,3.0,480000.0,2,1
CustomerId_4267,87,3.0,3000.0,2,1
CustomerId_427,40,1.0,1000.0,2,1
CustomerId_4270,41,1.0,9000.0,2,1
CustomerId_4272,64,1.0,1000.0,2,1
CustomerId_4273,18,51.0,506918.0,0,0
CustomerId_4274,17,19.0,78500.0,2,1
CustomerId_4275,86,7.0,2002604.0000000005,2,1
CustomerId_4276,87,2.0,1500.0,2,1
CustomerId_4279,23,18.0,25100.0,2,1
CustomerId_428,19,15.0,296000.0,2,1
CustomerId_4281,18,8.0,50000.0,2,1
CustomerId_4283,19,7.0,42000.0,2,1
CustomerId_4287,86,1.0,10000.0,2,1
CustomerId_4288,84,2.0,2000.0,2,1
CustomerId_4289,18,12.0,66000.0,2,1
CustomerId_429,29,1.0,1000.0,2,1
CustomerId_4290,29,1.0,1000.0,2,1
CustomerId_4291,33,6.0,26000.0,2,1
CustomerId_4294,19,53.0,115758.0,0,0
CustomerId_4297,23,1.0,1000.0,2,1
CustomerId_4298,59,4.0,1500.0,2,1
CustomerId_4299,47,5.0,25000.0,2,1
CustomerId_4300,33,7.0,26000.0,2,1
CustomerId_4301,39,3.0,1500.0,2,1
CustomerId_4302,60,3.0,80000.0,2,1
CustomerId_4304,75,8.0,35000.0,2,1
CustomerId_4305,21,21.0,21300.0,2,1
CustomerId_4308,18,1.0,500.0,2,1
CustomerId_4309,30,34.0,73250.0,0,0
CustomerId_431,78,9.0,5000.0,2,1
CustomerId_4310,50,5.0,5150.0,2,1
CustomerId_4311,17,40.0,259275.0,0,0
CustomerId_4312,16,100.0,131960.0,0,0
CustomerId_4313,75,1.0,10000.0,2,1
CustomerId_4314,19,94.0,163215.0,0,0
CustomerId_4315,18,103.0,617381.0,0,0
CustomerId_4317,56,2.0,260000.0,2,1
CustomerId_4318,19,25.0,212000.0,2,1
CustomerId_432,22,3.0,1000.0,2,1
CustomerId_4321,33,1.0,10000.0,2,1
CustomerId_4322,24,9.0,33600.0,2,1
CustomerId_4323,20,20.0,11200.0,2,1
CustomerId_4324,23,48.0,58300.0,0,0
CustomerId_4325,75,6.0,50000.0,2,1
CustomerId_4326,16,10.0,22720.0,2,1
CustomerId_4327,30,5.0,2500.0,2,1
CustomerId_4328,36,14.0,77000.0,2,1
CustomerId_433,45,1.0,1000.0,2,1
CustomerId_4330,16,23.0,10600.0,2,1
CustomerId_4332,36,1.0,20000.0,2,1
CustomerId_4333,19,116.0,208580.0,0,0
CustomerId_4334,36,11.0,9500.0,2,1
CustomerId_4335,29,3.0,500.0,2,1
CustomerId_4336,54,242.42000000000007,459700.0,1,0
CustomerId_4337,19,27.0,371000.0,2,1
CustomerId_4340,19,2.0,0.0,2,1
CustomerId_4341,69,3.0,2000.0,2,1
CustomerId_4342,61,3.0,10000.0,2,1
CustomerId_4343,52,9.0,419800.0,2,1
CustomerId_4344,82,3.0,470000.0,2,1
CustomerId_4346,17,73.0,90469.0,0,0
CustomerId_4347,16,48.0,166500.0,0,0
CustomerId_4349,48,60.0,72800.0,0,0
CustomerId_435,37,3.0,4500.0,2,1
CustomerId_4351,86,10.0,6000.0,2,1
CustomerId_4353,18,24.0,32500.0,2,1
CustomerId_4356,24,4.0,3000.0,2,1
CustomerId_4357,26,28.0,32600.0,2,1
CustomerId_4358,60,6.0,1500.0,2,1
CustomerId_436,18,11.0,61000.0,2,1
CustomerId_4361,84,1.0,50000.0,2,1
CustomerId_4362,37,1.0,2000.0,2,1
CustomerId_4363,18,22.0,86000.0,2,1
CustomerId_4364,40,53.0,81900.0,0,0
CustomerId_4368,49,7.0,25000.0,2,1
CustomerId_437,43,5.0,23700.0,2,1
CustomerId_4370,17,18.0,22350.0,2,1
CustomerId_4371,16,235.0,2002604.0000000005,1,0
CustomerId_4374,19,5.0,26000.0,2,1
CustomerId_4376,53,5.0,24000.0,2,1
CustomerId_4377,26,1.0,10000.0,2,1
CustomerId_4378,57,3.0,7500.0,2,1
CustomerId_4379,20,4.0,2500.0,2,1
CustomerId_4380,44,20.0,94200.0,2,1
CustomerId_4382,73,1.0,500.0,2,1
CustomerId_4383,17,24.0,60175.0,2,1
CustomerId_4384,18,82.0,102900.0,0,0
CustomerId_4386,86,3.0,1500.0,2,1
CustomerId_4387,33,6.0,31000.0,2,1
CustomerId_4390,21,18.0,26200.0,2,1
CustomerId_4391,84,19.0,2002604.0000000005,2,1
CustomerId_4392,19,26.0,142200.0,2,1
CustomerId_4393,19,4.0,1700.0,2,1
CustomerId_4394,39,1.0,20000.0,2,1
CustomerId_4395,16,17.0,44500.0,2,1
CustomerId_4396,16,17.0,66000.0,2,1
CustomerId_440,68,1.0,500.0,2,1
CustomerId_4401,17,11.0,43100.0,2,1
CustomerId_4402,41,1.0,500.0,2,1
CustomerId_4403,17,5.0,1500.0,2,1
CustomerId_4406,19,98.0,124073.0,0,0
CustomerId_4408,30,28.0,45508.0,2,1
CustomerId_4409,46,1.0,2000.0,2,1
CustomerId_4412,37,2.0,1000.0,2,1
CustomerId_4413,44,11.0,28800.0,2,1
CustomerId_4414,50,40.0,236500.0,0,0
CustomerId_4415,88,1.0,2000.0,2,1
CustomerId_4416,16,37.0,50000.0,0,0
CustomerId_4417,70,91.0,81000.0,0,0
CustomerId_4418,61,2.0,4000.0,2,1
CustomerId_442,17,26.0,59000.0,2,1
CustomerId_4421,16,76.0,143500.0,0,0
CustomerId_4422,39,1.0,10000.0,2,1
CustomerId_4423,28,1.0,1000.0,2,1
CustomerId_4424,18,11.0,57000.0,2,1
CustomerId_4425,47,5.0,25200.0,2,1
CustomerId_4427,54,12.0,13500.0,2,1
CustomerId_4428,16,13.0,19900.0,2,1
CustomerId_4429,25,23.0,23200.0,2,1
CustomerId_443,85,5.0,77000.0,2,1
CustomerId_4430,21,13.0,5125.0,2,1
CustomerId_4431,16,93.0,165440.0,0,0
CustomerId_4434,56,10.0,6000.0,2,1
CustomerId_4435,16,5.0,3000.0,2,1
CustomerId_4436,46,1.0,2000.0,2,1
CustomerId_4437,18,44.0,266000.0,0,0
CustomerId_4438,16,139.0,1240500.0,1,0
CustomerId_444,19,35.0,54600.0,0,0
CustomerId_4440,82,4.0,3000.0,2,1
CustomerId_4442,26,25.0,23200.0,2,1
CustomerId_4443,18,49.0,241700.0,0,0
CustomerId_4444,80,1.0,500.0,2,1
CustomerId_4445,34,7.0,13000.0,2,1
CustomerId_4446,89,2.0,1000.0,2,1
CustomerId_4449,89,13.0,44767.0,2,1
CustomerId_4450,33,1.0,1000.0,2,1
CustomerId_4451,47,6.0,5700.0,2,1
CustomerId_4453,71,54.0,2002604.0000000005,0,0
CustomerId_4455,30,10.0,3500.0,2,1
CustomerId_4456,16,26.0,199310.0,2,1
CustomerId_4457,36,1.0,500.0,2,1
CustomerId_4459,61,1.0,1000.0,2,1
CustomerId_446,19,22.0,126000.0,2,1
CustomerId_4461,36,2.0,6500.0,2,1
CustomerId_4462,33,2.0,80000.0,2,1
CustomerId_4465,53,1.0,1000.0,2,1
CustomerId_4466,45,11.0,121500.0,2,1
CustomerId_4468,84,1.0,1000.0,2,1
CustomerId_4469,18,6.0,31000.0,2,1
CustomerId_447,54,4.0,15000.0,2,1
CustomerId_4471,19,28.0,37000.0,2,1
CustomerId_4472,37,1.0,1000.0,2,1
CustomerId_4473,43,79.0,302676.0,0,0
CustomerId_4476,37,11.0,1452000.0,2,1
CustomerId_4477,29,1.0,700.0,2,1
CustomerId_448,60,156.0,266500.0,1,0
CustomerId_4481,81,1.0,10000.0,2,1
CustomerId_4482,37,4.0,3000.0,2,1
CustomerId_4483,59,3.0,5000.0,2,1
CustomerId_4484,18,6.0,31000.0,2,1
CustomerId_4485,25,10.0,1343000.0,2,1
CustomerId_4486,19,103.0,722000.0,0,0
CustomerId_4487,19,9.0,51000.0,2,1
CustomerId_4489,78,1.0,1000.0,2,1
CustomerId_449,18,7.0,41000.0,2,1
CustomerId_4490,16,4.0,11000.0,2,1
CustomerId_4493,43,1.0,1000.0,2,1
CustomerId_4494,51,1.0,10000.0,2,1
CustomerId_4497,75,1.0,10000.0,2,1
CustomerId_4498,18,1.0,1000.0,2,1
CustomerId_450,90,3.0,2500.0,2,1
CustomerId_4500,26,4.0,25000.0,2,1
